src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.56.10,192.168.100.15,46148,80,6,2024-09-26 00:27:45,91.6053352355957,43.04334447179493,0.21832789486074022,0.12008034217340711,0.0982475526873331,11,9,969,2974,234,66,88.0909090909091,46.593902342873044,1262,54,330.44444444444446,497.9511602804952,1262,54,197.15,356.8065687455879,127310.92749999996,220,180,20,7,4.821333433452406,46.983092069625854,6.198883056640625e-06,11.538418239360928,91.6053352355957,46.98309898376465,9.584426879882812e-05,9.16053352355957,14.602642713595795,65.47101140022278,46.983099699020386,3.886222839355469e-05,8.183876425027847,14.811540680726972,7,2,0,0,1,0,1,9,19,0,0,0.8181818181818182,197.15,502,508,0,0,0,0,44.790353298187256,26.087464332580566,35.43890881538391,9.351444482803345,0,0,0,0,0,0,88.0909090909091,330.44444444444446,0,11,9,969,2974
192.168.56.10,192.168.100.15,37692,80,6,2024-09-26 00:27:45,91.72950387001038,26.414620136108297,0.1635242682796634,0.09811456096779805,0.06540970731186536,9,6,823,1600,234,66,91.44444444444444,50.82018652095534,1262,66,266.6666666666667,445.13618390580444,1262,66,161.53333333333333,296.945756363384,88176.78222222223,180,120,20,5,6.552107419286456,59.433659076690674,6.9141387939453125e-06,16.10647497444288,91.72949504852295,59.433659076690674,9.369850158691406e-05,11.466186881065369,19.94083222096232,65.64240193367004,61.784565687179565,4.3392181396484375e-05,13.128480386734008,24.372931558036836,5,1,0,0,1,2,0,6,14,0,0,0.6666666666666666,161.53333333333333,502,508,0,0,0,0,57.12463855743408,26.087095022201538,41.60586678981781,15.518771767616272,0,0,0,0,0,0,91.44444444444444,266.6666666666667,0,9,6,823,1600
192.168.56.10,192.168.100.15,37958,80,6,2024-09-26 00:27:45,91.85207056999207,23.995104153047187,0.13064485019807906,0.07620949594887945,0.05443535424919961,7,5,670,1534,234,66,95.71428571428571,56.907730546195275,1262,66,306.8,477.6100501455135,1262,66,183.66666666666666,328.2763910013769,107765.38888888889,140,100,20,3,8.350188233635642,61.887683391571045,6.4373016357421875e-06,18.969733711606757,91.85206413269043,61.887683391571045,5.7697296142578125e-05,15.308677355448404,23.520281671717697,61.931281328201294,61.93105411529541,4.458427429199219e-05,15.482820332050323,26.81690027815793,3,1,0,0,1,2,0,4,11,0,0,0.7142857142857143,183.66666666666666,502,508,0,0,0,0,31.966894149780273,29.92078924179077,30.943841695785522,1.023052453994751,0,0,0,0,0,0,95.71428571428571,306.8,0,7,5,670,1534
192.168.56.10,192.168.100.15,46838,80,6,2024-09-26 00:27:45,96.10241866111755,16.79458251400924,0.062433392245387506,0.041622261496925,0.0208111307484625,4,2,286,1328,77,66,71.5,5.5,1262,66,664.0,598.0,1262,66,269.0,444.1103466482176,197234.0,80,40,20,2,19.22048373222351,66.08475947380066,6.198883056640625e-06,25.360417538659313,96.10241866111755,66.08475947380066,3.930333137512207,32.03413955370585,25.720505716074257,0,0,0,0,0,2,1,0,0,0,0,0,3,6,0,0,0.5,269.0,502,508,0,0,0,0,62.193315505981445,26.087326049804688,44.140320777893066,18.05299472808838,0,0,0,0,0,0,71.5,664.0,0,4,2,286,1328
192.168.56.10,192.168.100.15,37646,80,6,2024-09-26 00:27:51,96.18563556671143,19.691089930849177,0.10396562793478975,0.06237937676087385,0.0415862511739159,6,4,434,1460,76,66,72.33333333333333,4.533823502911814,1262,66,365.0,517.8831914630944,1262,66,189.4,357.56179885440787,127850.44000000002,120,80,20,4,10.687292840745714,72.26104235649109,6.67572021484375e-06,22.152784408631934,96.18562650680542,72.26104235649109,0.04807853698730469,19.237125301361083,26.81172301922676,76.13035845756531,72.309166431427,4.029273986816406e-05,25.37678615252177,33.22284818357503,4,1,0,0,1,0,0,5,10,0,0,0.6666666666666666,189.4,502,508,0,0,0,0,68.43989062309265,8.116081237792969,38.27798593044281,30.16190469264984,0,0,0,0,0,0,72.33333333333333,365.0,0,6,4,434,1460
192.168.100.15,192.168.56.10,80,37738,6,2024-09-26 00:27:57,90.14563488960266,21.786967304686723,0.12202476596311301,0.05546580271050592,0.0665589632526071,5,6,1526,438,1262,66,305.2,478.4,77,66,73.0,4.96655480858378,1262,66,178.54545454545453,342.653645334698,117411.52066115703,100,120,20,1,9.014563488960267,37.38579535484314,6.9141387939453125e-06,13.645535806993815,90.14563488960266,72.30282282829285,2.3603439331054688e-05,22.536408722400665,29.18560513911826,76.1312906742096,37.38579535484314,0.04180741310119629,15.226258134841919,16.242133964922367,1,4,0,0,1,0,0,5,11,0,0,1.2,178.54545454545453,508,502,0,0,0,0,30.256722450256348,14.014337301254272,22.13552987575531,8.121192574501038,0,0,0,0,0,0,305.2,73.0,0,5,6,1526,438
192.168.56.10,192.168.100.15,46852,80,6,2024-09-26 00:27:57,90.15474247932434,3.8822139620693537,0.05546019945813362,0.03327611967488017,0.022184079783253447,3,2,218,132,77,66,72.66666666666667,4.784233364802441,66,66,66.0,0.0,77,66,70.0,4.9396356140913875,24.4,60,40,20,2,22.538685619831085,72.20992755889893,6.67572021484375e-06,29.12969428982834,17.944814920425415,14.014429807662964,3.930385112762451,8.972407460212708,5.042022347450256,0,0,0,0,0,2,0,0,0,0,0,0,2,5,0,0,0.6666666666666666,70.0,502,508,0,0,0,0,68.27954912185669,14.014429807662964,41.14698946475983,27.132559657096863,0,0,0,0,0,0,72.66666666666667,66.0,0,3,2,218,132
192.168.100.15,192.168.56.10,80,37686,6,2024-09-26 00:27:57,90.14424729347229,20.078929652686437,0.09983998169844086,0.05546665649913381,0.04437332519930705,5,4,1526,284,1262,66,305.2,478.4,76,66,71.0,5.0,1262,66,201.11111111111111,375.1030804827579,140702.32098765433,100,80,20,1,11.268030911684036,72.25197839736938,6.198883056640625e-06,23.493837496799564,90.14424729347229,72.29881000518799,3.9577484130859375e-05,22.536061823368073,29.18348241456926,76.12979221343994,72.25197839736938,0.04662370681762695,25.37659740447998,33.18189007209619,1,2,0,0,1,0,0,3,9,0,0,0.8,201.11111111111111,508,502,0,0,0,0,68.42103147506714,14.014444589614868,41.217738032341,27.203293442726135,0,0,0,0,0,0,305.2,71.0,0,5,4,1526,284
192.168.56.10,192.168.100.15,37696,80,6,2024-09-26 00:27:57,90.14486408233643,21.077185254443116,0.11093255397075323,0.06655953238245194,0.044373021588301295,6,4,440,1460,77,66,73.33333333333333,5.185449728701348,1262,66,365.0,517.8831914630944,1262,66,190.0,357.37095573087635,127714.0,120,80,20,4,10.016096009148491,64.06322932243347,7.152557373046875e-06,19.662064127778102,90.14485573768616,64.06322932243347,0.043297529220581055,18.02897114753723,23.482135259178754,76.13040375709534,72.29600048065186,3.314018249511719e-05,25.376801252365112,33.21379208719998,4,1,0,0,1,0,0,5,10,0,0,0.6666666666666666,190.0,502,508,0,0,0,0,60.228859186172485,14.014453172683716,37.1216561794281,23.107203006744385,0,0,0,0,0,0,73.33333333333333,365.0,0,6,4,440,1460
192.168.56.10,192.168.100.15,36590,80,6,2024-09-26 00:27:57,99.95240426063538,29.494037905409563,0.08003809472295675,0.04001904736147838,0.04001904736147838,4,4,292,2656,86,66,73.0,8.18535277187245,1262,66,664.0,598.0,1262,66,368.5,515.9028493815478,266155.75,80,80,20,1,14.278914894376483,38.35804271697998,1.52587890625e-05,16.902261173427107,99.95240426063538,38.401535987854004,24.63069796562195,33.317468086878456,6.172173708111326,61.59434628486633,61.26137328147888,3.814697265625e-05,20.531448761622112,28.800726479259875,1,2,0,0,1,1,1,3,7,0,0,1.0,368.5,64240,508,0,0,0,0,38.35804271697998,12.578860521316528,25.468451619148254,12.889591097831726,0,0,0,0,0,0,73.0,664.0,0,4,4,292,2656
