src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.15,192.168.56.10,80,36510,6,2024-09-24 23:15:58,104.80567073822021,14.111831827250954,0.03816587377214592,0.00954146844303648,0.02862440532910944,1,3,1262,217,1262,1262,1262.0,0.0,77,66,72.33333333333333,4.642796092394706,1262,66,369.75,515.156468948998,265386.1875,20,60,20,1,34.93522357940674,83.36105227470398,0.023720979690551758,35.33888749623171,0,0,0,0,0,104.78194975852966,83.36105227470398,21.420897483825684,52.39097487926483,30.970077395439148,1,1,0,0,0,1,0,2,3,0,0,3.0,369.75,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262.0,72.33333333333333,0,1,3,1262,217
192.168.100.15,192.168.56.10,80,36452,6,2024-09-24 23:15:58,107.85274076461792,19.81405372593983,0.1019909176346926,0.046359508015769366,0.05563140961892324,5,6,1534,603,1262,66,306.8,477.6100501455135,234,66,100.5,60.093676872030386,1262,66,194.27272727272728,340.89403603121735,116208.7438016529,100,120,20,1,10.785274076461793,83.3611044883728,5.9604644775390625e-06,24.999606703131676,107.85274076461792,83.38049387931824,4.291534423828125e-05,26.96318519115448,34.07028989824039,86.5278992652893,83.3611044883728,2.3365020751953125e-05,17.30557985305786,33.050525249576744,1,3,0,0,0,2,0,4,10,0,0,1.2,194.27272727272728,508,502,0,0,0,0,83.3611044883728,18.13879632949829,50.74995040893555,32.611154079437256,0,0,0,0,0,0,306.8,100.5,0,5,6,1534,603
192.168.100.15,192.168.56.10,80,36564,6,2024-09-24 23:15:58,104.8003089427948,14.665987300084875,0.04770978301914403,0.019083913207657614,0.02862586981148642,2,3,1328,209,1262,66,664.0,598.0,77,66,69.66666666666667,5.185449728701348,1262,66,307.4,477.31901282056634,227833.44,40,60,20,1,26.2000772356987,104.78310465812683,3.0994415283203125e-05,45.36993257231994,0,0,0,0,0,104.80023050308228,104.78310465812683,0.017125844955444336,52.40011525154114,52.38298940658569,1,1,0,0,1,0,0,2,5,0,0,1.5,307.4,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.0,69.66666666666667,0,2,3,1328,209
192.168.56.10,192.168.100.15,36612,80,6,2024-09-24 23:15:58,104.78326892852783,1.3647216913755535,0.019087016662595158,0.019087016662595158,0.0,2,0,143,0,77,66,71.5,5.5,0,0,0,0.0,77,66,71.5,5.5,30.25,40,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0.0,71.5,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5,0,0,2,0,143,0
192.168.100.15,192.168.56.10,80,36758,6,2024-09-24 23:15:58,104.7830457687378,14.773382360124605,0.047717643282056216,0.019087057312822488,0.02863058596923373,2,3,1328,220,1262,66,664.0,598.0,77,66,73.33333333333333,5.185449728701348,1262,66,309.6,476.2254088139355,226790.63999999998,40,60,20,1,26.19576144218445,96.96461367607117,0.000179290771484375,40.98076865138753,0,0,0,0,0,104.73809146881104,96.96461367607117,7.773477792739868,52.36904573440552,44.59556794166565,1,2,0,0,1,0,0,3,5,0,0,1.5,309.6,508,502,0,0,0,0,89.1911358833313,7.773477792739868,48.48230683803558,40.708829045295715,0,0,0,0,0,0,664.0,73.33333333333333,0,2,3,1328,220
192.168.100.15,192.168.56.10,80,36808,6,2024-09-24 23:15:58,104.29307436943054,15.26467610266011,0.0575301863165582,0.0287650931582791,0.0287650931582791,3,3,1394,198,1262,66,464.6666666666667,563.7998068660738,66,66,66.0,0.0,1262,66,265.3333333333333,445.7228835149581,198668.8888888889,60,60,20,1,20.858614873886108,82.83182072639465,3.0517578125e-05,32.07619601067744,104.29307436943054,104.29304385185242,3.0517578125e-05,52.14653718471527,52.146506667137146,82.87519478797913,82.83182072639465,0.043374061584472656,41.43759739398956,41.39422333240509,1,0,0,0,1,0,0,1,6,0,0,1.0,265.3333333333333,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.6666666666667,66.0,0,3,3,1394,198
192.168.100.15,192.168.56.10,80,36834,6,2024-09-24 23:15:58,107.34293103218079,14.318595413974828,0.04657968579692527,0.018631874318770107,0.02794781147815516,2,3,1328,209,1262,66,664.0,598.0,77,66,69.66666666666667,5.185449728701348,1262,66,307.4,477.31901282056634,227833.44,40,60,20,1,26.835732758045197,107.29975175857544,6.365776062011719e-05,46.45592634223753,0,0,0,0,0,107.34279179573059,107.29975175857544,0.04304003715515137,53.671395897865295,53.628355860710144,1,1,0,0,1,0,0,2,5,0,0,1.5,307.4,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.0,69.66666666666667,0,2,3,1328,209
192.168.100.15,192.168.56.10,80,37314,6,2024-09-24 23:15:59,106.37112665176392,14.449409801137163,0.04700523682868303,0.01880209473147321,0.028203142097209817,2,3,1328,209,1262,66,664.0,598.0,77,66,69.66666666666667,5.185449728701348,1262,66,307.4,477.31901282056634,227833.44,40,60,20,1,26.59278166294098,106.32728052139282,3.719329833984375e-05,46.03473784110591,0,0,0,0,0,106.37104821205139,106.32728052139282,0.043767690658569336,53.185524106025696,53.14175641536713,1,1,0,0,1,0,0,2,5,0,0,1.5,307.4,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.0,69.66666666666667,0,2,3,1328,209
192.168.100.15,192.168.56.10,80,37138,6,2024-09-24 23:15:59,106.32732367515564,15.179541290167224,0.05642952152478522,0.01880984050826174,0.03761968101652348,2,4,1328,286,1262,66,664.0,598.0,77,66,71.5,5.5,1262,66,269.0,444.1103466482176,197234.0,40,80,20,1,21.265464735031127,103.2336790561676,5.14984130859375e-05,41.00096709060457,0,0,0,0,0,106.3268346786499,103.2336790561676,0.04322052001953125,35.44227822621664,47.951472712944394,1,2,0,0,1,0,0,3,6,0,0,2.0,269.0,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.0,71.5,0,2,4,1328,286
192.168.100.15,192.168.56.10,80,37300,6,2024-09-24 23:15:59,106.32735276222229,14.35190438167461,0.047024588406535416,0.02821475304392125,0.01880983536261417,3,2,1394,132,1262,66,464.6666666666667,563.7998068660738,66,66,66.0,0.0,1262,66,305.2,478.4,228866.55999999997,60,40,20,1,26.581838190555573,106.28369498252869,6.437301635742188e-05,46.0158918555163,106.32735276222229,106.32728838920593,6.437301635742188e-05,53.163676381111145,53.16361200809479,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0.6666666666666666,305.2,508,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.6666666666667,66.0,0,3,2,1394,132
192.168.100.15,192.168.56.10,80,38014,6,2024-09-24 23:16:00,102.32365107536316,21.539497240737777,0.11727493960474289,0.04886455816864287,0.06841038143610002,5,7,1534,670,1262,66,306.8,477.6100501455135,234,66,95.71428571428571,56.907730546195275,1262,66,183.66666666666666,328.2763910013769,107765.38888888889,100,140,20,1,9.302150097760288,87.09333324432373,5.7220458984375e-06,24.9798012386059,87.14227771759033,87.14202857017517,2.956390380859375e-05,21.785569429397583,37.73356927824108,102.32330417633057,87.09333324432373,6.0558319091796875e-05,17.053884029388428,31.808582543843734,1,3,0,0,1,2,0,4,11,0,0,1.4,183.66666666666666,508,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.8,95.71428571428571,0,5,7,1534,670
192.168.100.15,192.168.56.10,80,37494,6,2024-09-24 23:16:00,102.31963801383972,15.774098025851996,0.058639769612832696,0.019546589870944233,0.039093179741888466,2,4,1328,286,1262,66,664.0,598.0,77,66,71.5,5.5,1262,66,269.0,444.1103466482176,197234.0,40,80,20,1,20.463927602767946,96.96439051628113,2.4080276489257812e-05,38.30514774445602,0,0,0,0,0,102.31957936286926,96.96439051628113,0.0459284782409668,34.10652645428976,44.499130863970755,1,2,0,0,1,0,0,3,6,0,0,2.0,269.0,508,502,0,0,0,0,91.65513014793396,5.309260368347168,48.482195258140564,43.172934889793396,0,0,0,0,0,0,664.0,71.5,0,2,4,1328,286
